provider_id,provider_name,provider_type,state,city,network_tier,avg_billing_amount,peer_avg_billing,billing_ratio,active,is_anomaly,is_fraud_ring
HSP0950,Kannan-Lall Hospital,Hospital,Rajasthan,Bhusawal,Network-C,28983.38,30000,0.966,True,False,False
HSP0951,"Khatri, Varughese and Magar Hospital",Hospital,Andhra Pradesh,Katihar,Network-A,27748.65,30000,0.925,True,False,False
HSP0952,Sachar-Guha Hospital,Hospital,Andhra Pradesh,South Dumdum,Network-A,31993.19,30000,1.066,True,False,False
HSP0953,Mann Inc Hospital,Hospital,West Bengal,Tadipatri,Network-C,30813.07,30000,1.027,True,False,False
HSP0954,Magar-Swamy Hospital,Hospital,Odisha,Pondicherry,Network-A,29170.62,30000,0.972,True,False,False
HSP0955,Doshi Inc Hospital,Hospital,Madhya Pradesh,Gaya,Network-B,32229.97,30000,1.074,True,False,False
HSP0956,Manda LLC Hospital,Hospital,Uttar Pradesh,Bahraich,Network-C,30460.14,30000,1.015,False,False,False
HSP0957,"Anand, Kaul and Chana Hospital",Hospital,Telangana,Kanpur,Network-B,27248.89,30000,0.908,True,False,False
HSP0958,Kalla-Oommen Hospital,Hospital,West Bengal,Bijapur,Network-C,29710.95,30000,0.99,True,False,False
HSP0959,Prabhu-Sheth Hospital,Hospital,Madhya Pradesh,Bathinda,Network-B,27483.71,30000,0.916,True,False,False
HSP0960,Dhingra Inc Hospital,Hospital,Tamil Nadu,Katni,Network-A,33540.33,30000,1.118,True,False,False
HSP0961,Singhal and Sons Hospital,Hospital,Tamil Nadu,Chandrapur,Network-C,31831.54,30000,1.061,True,False,False
HSP0962,Arora-Dara Hospital,Hospital,West Bengal,Kharagpur,Network-B,32787.83,30000,1.093,True,False,False
HSP0963,Kota-Bandi Hospital,Hospital,Gujarat,Jaunpur,Network-B,29088.21,30000,0.97,True,False,False
HSP0964,"Chandra, Verma and Joshi Hospital",Hospital,Kerala,Pali,Network-B,31246.37,30000,1.042,True,False,False
HSP0965,"Muni, Naidu and Dutt Hospital",Hospital,Uttar Pradesh,Jamalpur,Network-B,32474.93,30000,1.082,True,False,False
HSP0966,"Das, Kulkarni and Srivastava Hospital",Hospital,Maharashtra,Davanagere,Network-A,32110.92,30000,1.07,True,False,False
HSP0967,Ben-Kamdar Hospital,Hospital,West Bengal,Noida,Network-B,30765.67,30000,1.026,True,False,False
HSP0968,"Saraf, Nair and Aurora Hospital",Hospital,Rajasthan,Bally,Network-B,28447.54,30000,0.948,True,False,False
HSP0969,"Dar, Randhawa and Kibe Hospital",Hospital,Bihar,Kalyan-Dombivli,Network-A,35988.48,30000,1.2,True,False,False
HSP0970,"Soman, Dubey and Prabhu Hospital",Hospital,Andhra Pradesh,Kulti,Out-of-Network,24239.76,30000,0.808,True,False,False
HSP0971,Tata Inc Hospital,Hospital,Tamil Nadu,Allahabad,Out-of-Network,32554.64,30000,1.085,True,False,False
HSP0972,Parekh Ltd Hospital,Hospital,West Bengal,Jorhat,Network-A,35842.71,30000,1.195,True,False,False
HSP0973,Dass Group Hospital,Hospital,West Bengal,Ratlam,Network-B,25709.5,30000,0.857,True,False,False
HSP0974,"Palan, Sarna and Hans Hospital",Hospital,Maharashtra,Burhanpur,Network-B,35095.43,30000,1.17,True,False,False
HSP0975,Desai-Krishna Hospital,Hospital,Karnataka,Shivpuri,Network-B,25601.95,30000,0.853,True,False,False
HSP0976,"Sarma, Menon and Suri Hospital",Hospital,Chhattisgarh,Tezpur,Network-C,32458.48,30000,1.082,True,False,False
HSP0977,Pall LLC Hospital,Hospital,Kerala,Panipat,Network-C,33754.86,30000,1.125,True,False,False
HSP0978,"Dyal, Biswas and Wali Hospital",Hospital,Odisha,Hospet,Network-C,30135.67,30000,1.005,True,False,False
HSP0979,Lall-Peri Hospital,Hospital,Uttar Pradesh,Mumbai,Network-B,28750.95,30000,0.958,True,False,False
HSP0980,"Toor, Raghavan and Goyal Hospital",Hospital,Maharashtra,Udupi,Network-B,31925.53,30000,1.064,True,False,False
HSP0981,Khare-Nagi Hospital,Hospital,Gujarat,Siwan,Network-C,28152.01,30000,0.938,True,False,False
HSP0982,Gupta-Viswanathan Hospital,Hospital,Gujarat,Suryapet,Network-B,30439.38,30000,1.015,True,False,False
HSP0983,Mandal LLC Hospital,Hospital,Bihar,Pondicherry,Out-of-Network,30377.14,30000,1.013,True,False,False
HSP0984,Char PLC Hospital,Hospital,Maharashtra,Varanasi,Network-A,29965.09,30000,0.999,True,False,False
HSP0985,Gokhale Inc Hospital,Hospital,Karnataka,Aligarh,Network-C,29972.37,30000,0.999,True,False,False
HSP0986,Handa-Chaudhary Hospital,Hospital,Bihar,Aurangabad,Network-A,26290.62,30000,0.876,True,False,False
HSP0987,"Rama, Suri and Vora Hospital",Hospital,Delhi,Dhanbad,Network-C,26517.13,30000,0.884,True,False,False
HSP0988,Kant-Bobal Hospital,Hospital,Uttar Pradesh,Dhule,Network-B,29105.07,30000,0.97,True,False,False
HSP0989,"Swamy, Buch and Sidhu Hospital",Hospital,West Bengal,Karimnagar,Network-C,24827.27,30000,0.828,True,False,False
HSP0990,"Sagar, Pillay and Bhardwaj Hospital",Hospital,West Bengal,Dehri,Out-of-Network,25272.03,30000,0.842,True,False,False
HSP0991,Bobal LLC Hospital,Hospital,Karnataka,Thrissur,Network-A,32337.58,30000,1.078,True,False,False
HSP0992,"Chatterjee, Chaudhuri and Kashyap Hospital",Hospital,Karnataka,Jhansi,Network-A,29975.61,30000,0.999,True,False,False
HSP0993,Vora Ltd Hospital,Hospital,Maharashtra,Jehanabad,Network-A,35446.2,30000,1.182,True,False,False
HSP0994,"Gola, Sagar and Cherian Hospital",Hospital,Maharashtra,Berhampore,Network-A,24916.34,30000,0.831,True,False,False
HSP0995,"Sane, Chawla and Ganesan Hospital",Hospital,Assam,Jamalpur,Network-A,29921.81,30000,0.997,True,False,False
HSP0996,Thaman-Nazareth Hospital,Hospital,Bihar,Deoghar,Network-B,30974.96,30000,1.032,True,False,False
HSP0997,"Savant, Pandey and Murty Hospital",Hospital,Kerala,Serampore,Network-A,26641.57,30000,0.888,True,False,False
HSP0998,Sani-Naik Hospital,Hospital,West Bengal,Phusro,Out-of-Network,35755.46,30000,1.192,True,False,False
HSP0999,"Kala, Prashad and Kumar Hospital",Hospital,Bihar,Bidhannagar,Network-B,26852.57,30000,0.895,False,False,False
HSP1000,Ranganathan-Acharya Hospital,Hospital,Bihar,Anantapuram,Network-B,28075.95,30000,0.936,True,False,False
GRG0001,"Babu, Vasa and Deshmukh Garage",Garage,Tamil Nadu,Chennai,Network-B,13688.97,12000,1.141,True,False,True
GRG0002,Kapadia-Kala Garage,Garage,Meghalaya,Lucknow,Network-A,11977.44,12000,0.998,True,False,True
GRG0003,"Majumdar, Vaidya and Dubey Garage",Garage,Delhi,Agra,Network-C,10866.17,12000,0.906,True,False,True
GRG0004,Parekh-Dugal Garage,Garage,West Bengal,Bilaspur,Network-A,12312.71,12000,1.026,True,False,True
GRG0005,Krish-Kaul Garage,Garage,Haryana,Dewas,Network-B,10021.14,12000,0.835,True,False,True
GRG0006,Ratta PLC Garage,Garage,Gujarat,Solapur,Network-A,11111.42,12000,0.926,True,False,False
GRG0007,"Nair, Subramanian and Ghose Garage",Garage,Uttar Pradesh,Gangtok,Out-of-Network,12729.42,12000,1.061,True,False,False
GRG0008,Mital Inc Garage,Garage,Maharashtra,Vijayawada,Out-of-Network,12052.21,12000,1.004,True,False,False
GRG0009,Natt LLC Garage,Garage,Rajasthan,Erode,Network-B,10195.3,12000,0.85,True,False,False
GRG0010,Karan Ltd Garage,Garage,Karnataka,Eluru,Network-C,11418.44,12000,0.952,True,False,False
GRG0011,Mody PLC Garage,Garage,Maharashtra,Imphal,Network-C,10249.35,12000,0.854,True,False,False
GRG0012,"Doctor, Narain and Thakkar Garage",Garage,Maharashtra,Jamnagar,Network-B,10759.15,12000,0.897,True,False,False
GRG0013,Ramaswamy Group Garage,Garage,Kerala,Korba,Network-C,14158.09,12000,1.18,True,False,False
GRG0014,Mann-Ramesh Garage,Garage,Odisha,Mira-Bhayandar,Network-B,13575.33,12000,1.131,True,False,False
GRG0015,Butala-Soni Garage,Garage,Jharkhand,Motihari,Out-of-Network,11496.55,12000,0.958,True,False,False
GRG0016,Lala-Chada Garage,Garage,West Bengal,Orai,Network-C,10375.44,12000,0.865,True,False,False
GRG0017,De-Deshmukh Garage,Garage,Bihar,Karaikudi,Network-C,10950.31,12000,0.913,True,False,False
GRG0018,Sura Group Garage,Garage,Uttar Pradesh,Kishanganj,Network-A,11485.72,12000,0.957,True,False,False
GRG0019,"Viswanathan, Koshy and Kibe Garage",Garage,Madhya Pradesh,Shimoga,Network-A,9739.54,12000,0.812,True,False,False
GRG0020,Naik-Chakraborty Garage,Garage,Rajasthan,Haridwar,Network-B,10349.96,12000,0.862,True,False,False
GRG0021,Pau-Pall Garage,Garage,Kerala,Pondicherry,Network-B,13100.5,12000,1.092,True,False,False
GRG0022,Bajwa-Mody Garage,Garage,Meghalaya,Etawah,Out-of-Network,12188.52,12000,1.016,True,False,False
GRG0023,"Sathe, Dhingra and Sastry Garage",Garage,Bihar,Muzaffarpur,Network-A,10084.57,12000,0.84,True,False,False
GRG0024,Prakash and Sons Garage,Garage,Uttar Pradesh,Gorakhpur,Network-A,10652.5,12000,0.888,True,False,False
GRG0025,"Bhagat, Kibe and Divan Garage",Garage,Punjab,Kanpur,Network-C,12896.42,12000,1.075,True,False,False
GRG0026,Choudhry-Mody Garage,Garage,Jharkhand,Chittoor,Network-C,12286.67,12000,1.024,True,False,False
GRG0027,Narula and Sons Garage,Garage,Uttar Pradesh,Kurnool,Network-A,13017.6,12000,1.085,True,False,False
GRG0028,"Virk, Kuruvilla and Subramanian Garage",Garage,Uttarakhand,Surat,Network-B,11143.79,12000,0.929,True,False,False
GRG0029,Vyas-Bassi Garage,Garage,Uttar Pradesh,Tirunelveli,Network-B,13285.72,12000,1.107,True,False,False
GRG0030,Mander and Sons Garage,Garage,Punjab,Meerut,Network-C,11126.33,12000,0.927,True,False,False
GRG0031,Anand-Bhavsar Garage,Garage,West Bengal,Gopalpur,Network-C,13857.79,12000,1.155,True,False,False
GRG0032,"Parsa, Chokshi and Bahl Garage",Garage,West Bengal,Kharagpur,Network-A,12090.1,12000,1.008,True,False,False
GRG0033,Rai PLC Garage,Garage,Uttar Pradesh,Satna,Out-of-Network,13109.47,12000,1.092,True,False,False
GRG0034,Wali-Chakrabarti Garage,Garage,Madhya Pradesh,Davanagere,Network-B,12044.64,12000,1.004,False,False,False
GRG0035,"Shankar, Bains and Baral Garage",Garage,Maharashtra,Bettiah,Network-C,13004.52,12000,1.084,True,False,False
GRG0036,Nath-Suri Garage,Garage,Madhya Pradesh,Sangli-Miraj & Kupwad,Network-B,9760.72,12000,0.813,True,False,False
GRG0037,Palan Ltd Garage,Garage,Maharashtra,Raichur,Network-B,9749.96,12000,0.812,True,False,False
GRG0038,"Mittal, Keer and Thaker Garage",Garage,Maharashtra,Ghaziabad,Network-B,10799.94,12000,0.9,True,False,False
GRG0039,"Kurian, Ram and Balan Garage",Garage,Maharashtra,Kamarhati,Network-B,12388.18,12000,1.032,False,False,False
GRG0040,Om Group Garage,Garage,Uttar Pradesh,Chandigarh,Network-A,11764.44,12000,0.98,True,False,False
GRG0041,"Raja, Verma and Karan Garage",Garage,Maharashtra,New Delhi,Network-B,13728.03,12000,1.144,True,False,False
GRG0042,"Dua, Sandhu and Muni Garage",Garage,Rajasthan,Sultan Pur Majra,Network-A,9693.15,12000,0.808,True,False,False
GRG0043,"Deep, Jhaveri and Devi Garage",Garage,Manipur,Durgapur,Network-B,14217.67,12000,1.185,True,False,False
GRG0044,Viswanathan-Deshmukh Garage,Garage,West Bengal,Ulhasnagar,Network-B,13387.46,12000,1.116,True,False,False
GRG0045,"Dugar, Nadkarni and Bir Garage",Garage,Rajasthan,Udaipur,Out-of-Network,12739.14,12000,1.062,True,False,False
GRG0046,Dhingra-Balan Garage,Garage,Telangana,Haridwar,Network-A,12957.23,12000,1.08,True,False,False
GRG0047,Mitter-Savant Garage,Garage,Uttarakhand,Saharanpur,Network-C,10099.85,12000,0.842,True,False,False
GRG0048,Chhabra and Sons Garage,Garage,Bihar,Indore,Network-B,9987.7,12000,0.832,True,False,False
GRG0049,"Loke, Kashyap and Kata Garage",Garage,Odisha,Indore,Network-C,10943.02,12000,0.912,True,False,False
GRG0050,Buch-Sood Garage,Garage,Bihar,Ambala,Network-C,10440.02,12000,0.87,True,False,False
GRG0051,"Singh, Prakash and Gour Garage",Garage,Gujarat,Pallavaram,Network-C,10107.91,12000,0.842,True,False,False
GRG0052,Devan-Gade Garage,Garage,Telangana,Kamarhati,Network-C,10512.29,12000,0.876,True,False,False
GRG0053,Rege Inc Garage,Garage,Maharashtra,Haridwar,Network-A,12956.5,12000,1.08,True,False,False
GRG0054,Jain and Sons Garage,Garage,Maharashtra,Belgaum,Network-A,12324.24,12000,1.027,True,False,False
GRG0055,Suri-Nair Garage,Garage,Tamil Nadu,Shahjahanpur,Network-A,14284.29,12000,1.19,True,False,False
GRG0056,Ravel-Barman Garage,Garage,Delhi,Satara,Network-A,11205.42,12000,0.934,True,False,False
GRG0057,Yadav-Vohra Garage,Garage,Gujarat,Saharsa,Network-C,12495.38,12000,1.041,True,False,False
GRG0058,Seth Group Garage,Garage,Odisha,Sambalpur,Network-B,14285.76,12000,1.19,False,False,False
GRG0059,"Yogi, Randhawa and Baral Garage",Garage,Telangana,Hazaribagh,Network-C,9922.38,12000,0.827,True,False,False
GRG0060,"Bawa, Gupta and Manne Garage",Garage,Madhya Pradesh,Sikar,Network-C,12177.6,12000,1.015,True,False,False
GRG0061,Mangal-Shenoy Garage,Garage,Uttar Pradesh,Bhusawal,Network-C,11886.17,12000,0.991,True,False,False
GRG0062,Bhagat-Varughese Garage,Garage,Telangana,Madhyamgram,Network-B,13701.55,12000,1.142,False,False,False
GRG0063,"Seth, Chana and Tella Garage",Garage,Gujarat,Bokaro,Network-C,11233.24,12000,0.936,True,False,False
GRG0064,"Deshmukh, Ramaswamy and Sachdev Garage",Garage,Delhi,Hospet,Network-B,13661.67,12000,1.138,True,False,False
GRG0065,Gola Group Garage,Garage,Andhra Pradesh,Malda,Network-B,14189.7,12000,1.182,True,False,False
GRG0066,Krishna LLC Garage,Garage,West Bengal,Amravati,Network-C,10959.05,12000,0.913,True,False,False
GRG0067,Comar Ltd Garage,Garage,Tamil Nadu,Mirzapur,Network-B,11630.0,12000,0.969,True,False,False
GRG0068,Viswanathan Ltd Garage,Garage,Uttar Pradesh,Sasaram,Network-C,14391.63,12000,1.199,True,False,False
GRG0069,"Dutta, Radhakrishnan and Rai Garage",Garage,Uttar Pradesh,Tirunelveli,Network-C,10615.69,12000,0.885,False,False,False
GRG0070,Doctor-Gaba Garage,Garage,Madhya Pradesh,Mangalore,Network-C,10987.7,12000,0.916,True,False,False
GRG0071,"Behl, Saini and Morar Garage",Garage,Andhra Pradesh,Amroha,Network-B,12554.48,12000,1.046,True,False,False
GRG0072,Golla-Dalal Garage,Garage,Uttar Pradesh,Panihati,Network-A,13967.01,12000,1.164,True,False,False
GRG0073,Kulkarni Inc Garage,Garage,West Bengal,Mehsana,Network-C,10004.86,12000,0.834,True,False,False
GRG0074,Ahluwalia-Tak Garage,Garage,Bihar,Bellary,Network-B,13485.98,12000,1.124,True,False,False
GRG0075,"Soni, Setty and Rout Garage",Garage,Maharashtra,Vijayawada,Network-B,12158.59,12000,1.013,True,False,False
GRG0076,"Ahuja, Konda and Mall Garage",Garage,Maharashtra,Dhanbad,Network-C,14387.09,12000,1.199,True,False,False
GRG0077,Divan Inc Garage,Garage,Andhra Pradesh,Vadodara,Network-A,12256.87,12000,1.021,True,False,False
GRG0078,Bali Ltd Garage,Garage,West Bengal,Bathinda,Network-C,12097.7,12000,1.008,True,False,False
GRG0079,Bawa Inc Garage,Garage,Haryana,Mangalore,Network-C,9614.69,12000,0.801,True,False,False
GRG0080,Mane PLC Garage,Garage,West Bengal,Sirsa,Network-C,13697.44,12000,1.141,True,False,False
GRG0081,"Parsa, Banik and Chander Garage",Garage,Uttar Pradesh,North Dumdum,Network-B,12568.99,12000,1.047,True,False,False
GRG0082,Raghavan-Bir Garage,Garage,Gujarat,Jamalpur,Network-B,9882.25,12000,0.824,True,False,False
GRG0083,Master Group Garage,Garage,Uttar Pradesh,Bhilai,Out-of-Network,10088.49,12000,0.841,True,False,False
GRG0084,"Maharaj, Narayan and Vyas Garage",Garage,Bihar,Loni,Network-B,13633.2,12000,1.136,True,False,False
GRG0085,Kadakia PLC Garage,Garage,Andhra Pradesh,Moradabad,Network-A,12054.1,12000,1.005,True,False,False
GRG0086,"Wadhwa, Chahal and Sule Garage",Garage,Bihar,Purnia,Network-A,12329.02,12000,1.027,True,False,False
GRG0087,"Nadig, Lad and Vora Garage",Garage,Telangana,Bikaner,Out-of-Network,13276.96,12000,1.106,True,False,False
GRG0088,"Taneja, Venkatesh and Tank Garage",Garage,Maharashtra,Bokaro,Network-C,10477.94,12000,0.873,True,False,False
GRG0089,"Kaul, Mannan and Hari Garage",Garage,Rajasthan,Kochi,Network-A,13883.91,12000,1.157,True,False,False
GRG0090,Shroff Ltd Garage,Garage,West Bengal,Dhule,Network-B,11933.56,12000,0.994,True,False,False
GRG0091,"Sachdeva, Sachdev and Bath Garage",Garage,Haryana,Etawah,Network-B,12765.44,12000,1.064,True,False,False
GRG0092,"Kala, Apte and Jaggi Garage",Garage,Telangana,Rohtak,Network-A,11881.6,12000,0.99,True,False,False
GRG0093,Morar LLC Garage,Garage,Chhattisgarh,Chennai,Network-B,10963.23,12000,0.914,True,False,False
GRG0094,Nath LLC Garage,Garage,Maharashtra,Jehanabad,Network-A,12434.58,12000,1.036,True,False,False
GRG0095,"Balakrishnan, Gill and Hari Garage",Garage,Telangana,Sonipat,Network-A,13902.17,12000,1.159,False,False,False
GRG0096,"Srinivas, Som and Banik Garage",Garage,Maharashtra,Ongole,Network-B,10680.37,12000,0.89,True,False,False
GRG0097,Sharma PLC Garage,Garage,Uttar Pradesh,Surendranagar Dudhrej,Out-of-Network,11055.59,12000,0.921,True,False,False
GRG0098,Bhalla-Verma Garage,Garage,Telangana,Buxar,Network-B,10564.88,12000,0.88,True,False,False
GRG0099,"Mutti, Wason and Bahl Garage",Garage,Maharashtra,Gangtok,Network-C,11324.83,12000,0.944,True,False,False
GRG0100,"Narula, Pandya and Bhatti Garage",Garage,Delhi,Parbhani,Network-C,10353.65,12000,0.863,True,False,False
GRG0101,Nori Group Garage,Garage,Uttar Pradesh,Aurangabad,Network-C,9693.23,12000,0.808,True,False,False
GRG0102,"Ramachandran, Grover and Dada Garage",Garage,Maharashtra,Satna,Network-B,14012.27,12000,1.168,True,False,False
GRG0103,"Balay, Magar and Sachdev Garage",Garage,Uttar Pradesh,Mehsana,Network-A,11382.15,12000,0.949,True,False,False
GRG0104,Prabhu Group Garage,Garage,Telangana,Thrissur,Network-A,10833.7,12000,0.903,True,False,False
GRG0105,"Mittal, Gill and Choudhury Garage",Garage,Manipur,Agra,Network-A,9610.73,12000,0.801,True,False,False
GRG0106,Chanda Group Garage,Garage,Karnataka,Karawal Nagar,Network-A,12545.25,12000,1.045,True,False,False
GRG0107,"Dube, Gupta and Oak Garage",Garage,Punjab,Loni,Network-B,10496.38,12000,0.875,True,False,False
GRG0108,Narang-Dhar Garage,Garage,Gujarat,Hazaribagh,Network-A,11079.01,12000,0.923,True,False,False
GRG0109,"Deo, Jha and Bansal Garage",Garage,Uttar Pradesh,Munger,Network-B,12364.0,12000,1.03,True,False,False
GRG0110,"Vig, D’Alia and Agrawal Garage",Garage,Uttar Pradesh,Varanasi,Network-A,11022.66,12000,0.919,True,False,False
GRG0111,"Chahal, Nath and Sibal Garage",Garage,Andhra Pradesh,Kota,Network-B,13813.99,12000,1.151,True,False,False
GRG0112,"Muni, Bajaj and Muni Garage",Garage,Bihar,Pondicherry,Network-B,11430.47,12000,0.953,True,False,False
GRG0113,Hans LLC Garage,Garage,Odisha,Katihar,Network-A,13642.76,12000,1.137,True,False,False
GRG0114,Sastry-Dalal Garage,Garage,Rajasthan,Jalgaon,Network-C,12134.3,12000,1.011,True,False,False
GRG0115,Mahal Inc Garage,Garage,Chhattisgarh,Karaikudi,Network-B,9815.72,12000,0.818,True,False,False
GRG0116,"Chaudry, Jhaveri and Palla Garage",Garage,Madhya Pradesh,Gopalpur,Network-B,11170.42,12000,0.931,True,False,False
GRG0117,Mander PLC Garage,Garage,Delhi,Tirunelveli,Network-A,10394.55,12000,0.866,True,False,False
GRG0118,Mukhopadhyay PLC Garage,Garage,West Bengal,Panvel,Network-A,13946.96,12000,1.162,True,False,False
GRG0119,Bedi-De Garage,Garage,Rajasthan,Chittoor,Network-A,11979.14,12000,0.998,True,False,False
GRG0120,"Bedi, Cherian and Rajagopal Garage",Garage,Manipur,Chandigarh,Network-A,13576.79,12000,1.131,True,False,False
GRG0121,Ramanathan-Gola Garage,Garage,Maharashtra,Tadepalligudem,Network-C,13393.98,12000,1.116,True,False,False
GRG0122,Muni-Natarajan Garage,Garage,Uttar Pradesh,Deoghar,Network-B,13323.99,12000,1.11,True,False,False
GRG0123,Shroff PLC Garage,Garage,Jharkhand,Tiruchirappalli,Network-B,12119.63,12000,1.01,True,False,False
GRG0124,"Sidhu, Chatterjee and Shah Garage",Garage,West Bengal,Kirari Suleman Nagar,Network-A,10902.66,12000,0.909,True,False,False
GRG0125,Kata-Kapur Garage,Garage,Maharashtra,Tadepalligudem,Network-B,13709.74,12000,1.142,True,False,False
GRG0126,Patla-Ramanathan Garage,Garage,Andhra Pradesh,Bathinda,Network-B,12566.75,12000,1.047,True,False,False
GRG0127,Setty-Sura Garage,Garage,Bihar,Amritsar,Network-B,11575.95,12000,0.965,True,False,False
GRG0128,Chowdhury-Panchal Garage,Garage,Uttar Pradesh,Surendranagar Dudhrej,Network-B,12427.14,12000,1.036,True,False,False
GRG0129,Mandal LLC Garage,Garage,Uttar Pradesh,Danapur,Network-A,10148.46,12000,0.846,True,False,False
GRG0130,Ravi Ltd Garage,Garage,Maharashtra,Anantapur,Network-B,13263.3,12000,1.105,True,False,False
GRG0131,"Bobal, Mittal and Walia Garage",Garage,Bihar,Rewa,Network-B,13312.22,12000,1.109,True,False,False
GRG0132,"Sachdev, Khare and Kohli Garage",Garage,Telangana,Ongole,Network-B,13076.12,12000,1.09,True,False,False
GRG0133,Bhatti-Oak Garage,Garage,Gujarat,Gudivada,Network-B,13298.92,12000,1.108,True,False,False
GRG0134,Saran-Oommen Garage,Garage,Rajasthan,Malegaon,Network-B,12015.16,12000,1.001,True,False,False
GRG0135,"Brahmbhatt, Sur and Contractor Garage",Garage,Tamil Nadu,Anantapur,Network-C,10278.87,12000,0.857,True,False,False
GRG0136,"Chatterjee, Saxena and Goda Garage",Garage,Assam,Machilipatnam,Network-A,14350.36,12000,1.196,True,False,False
GRG0137,Chopra Ltd Garage,Garage,Kerala,Khammam,Network-B,14304.06,12000,1.192,True,False,False
GRG0138,Bhat-Chana Garage,Garage,Telangana,Kolhapur,Network-B,9938.35,12000,0.828,True,False,False
GRG0139,"Acharya, Din and Dixit Garage",Garage,Andhra Pradesh,Katihar,Network-C,10801.81,12000,0.9,True,False,False
GRG0140,Ramakrishnan-Sekhon Garage,Garage,Uttar Pradesh,Tiruppur,Network-C,9717.52,12000,0.81,True,False,False
GRG0141,"Nadig, Mistry and Modi Garage",Garage,West Bengal,Hapur,Network-A,10916.35,12000,0.91,True,False,False
GRG0142,Anand PLC Garage,Garage,Delhi,Warangal,Network-C,13224.13,12000,1.102,False,False,False
GRG0143,Bhatia-Pingle Garage,Garage,Odisha,Mumbai,Network-B,11056.53,12000,0.921,True,False,False
GRG0144,"Parmer, Choudhary and Manda Garage",Garage,Delhi,Noida,Network-B,13673.61,12000,1.139,True,False,False
GRG0145,Ramesh-Nadkarni Garage,Garage,Uttar Pradesh,Machilipatnam,Network-A,11948.3,12000,0.996,True,False,False
GRG0146,Saran-Kakar Garage,Garage,Tamil Nadu,Fatehpur,Network-C,13679.32,12000,1.14,True,False,False
GRG0147,Guha PLC Garage,Garage,Tamil Nadu,Karimnagar,Network-C,12027.64,12000,1.002,True,False,False
GRG0148,Dube-Mani Garage,Garage,Rajasthan,Guntur,Network-C,10730.17,12000,0.894,True,False,False
GRG0149,Bora Ltd Garage,Garage,Telangana,Asansol,Network-A,10614.43,12000,0.885,True,False,False
GRG0150,"Sur, Sarkar and Deshpande Garage",Garage,Maharashtra,Durgapur,Network-A,11191.03,12000,0.933,True,False,False
GRG0151,"Sagar, Shah and Sandal Garage",Garage,Rajasthan,Malda,Out-of-Network,14335.63,12000,1.195,True,False,False
GRG0152,"Samra, Sengupta and Rajagopalan Garage",Garage,Tamil Nadu,Kamarhati,Network-B,13714.36,12000,1.143,True,False,False
GRG0153,Samra PLC Garage,Garage,Bihar,Gangtok,Out-of-Network,13747.87,12000,1.146,True,False,False
GRG0154,Khalsa-Thaker Garage,Garage,Tamil Nadu,Bulandshahr,Network-B,11151.02,12000,0.929,True,False,False
GRG0155,"Peri, Bandi and Barad Garage",Garage,Bihar,Arrah,Network-B,11743.66,12000,0.979,True,False,False
GRG0156,Subramaniam Ltd Garage,Garage,Gujarat,Ajmer,Out-of-Network,12665.24,12000,1.055,True,False,False
GRG0157,"Vyas, Mammen and Shroff Garage",Garage,Bihar,Nagaon,Network-C,13677.42,12000,1.14,True,False,False
GRG0158,"Chakrabarti, Korpal and Sodhi Garage",Garage,Gujarat,Panvel,Network-B,10910.08,12000,0.909,True,False,False
GRG0159,"Muni, Bera and Oza Garage",Garage,Karnataka,Nandyal,Network-B,12712.86,12000,1.059,True,False,False
GRG0160,Vala-Singh Garage,Garage,Karnataka,Bidar,Network-C,10444.08,12000,0.87,True,False,False
GRG0161,Menon-Mann Garage,Garage,Gujarat,Vadodara,Network-A,11874.09,12000,0.99,False,False,False
GRG0162,"Modi, Lad and Bhat Garage",Garage,Himachal Pradesh,Adoni,Out-of-Network,14008.3,12000,1.167,True,False,False
GRG0163,Behl Ltd Garage,Garage,Karnataka,Indore,Network-B,13653.19,12000,1.138,True,False,False
GRG0164,Sundaram-Butala Garage,Garage,Bihar,Dibrugarh,Network-A,11600.31,12000,0.967,True,False,False
GRG0165,Mall LLC Garage,Garage,Uttar Pradesh,Tadepalligudem,Network-A,12356.63,12000,1.03,True,False,False
GRG0166,Maharaj-Kurian Garage,Garage,Tamil Nadu,Gorakhpur,Out-of-Network,11782.89,12000,0.982,True,False,False
GRG0167,"Ghosh, Dora and Sekhon Garage",Garage,Punjab,Akola,Network-B,13492.31,12000,1.124,True,False,False
GRG0168,Keer-Sundaram Garage,Garage,Uttar Pradesh,Dehri,Network-B,10356.08,12000,0.863,True,False,False
GRG0169,Oza Inc Garage,Garage,Andhra Pradesh,Hindupur,Network-B,12768.56,12000,1.064,True,False,False
GRG0170,Tandon Group Garage,Garage,Bihar,Patiala,Network-A,9972.25,12000,0.831,True,False,False
GRG0171,"Sarraf, Ganesh and Kade Garage",Garage,West Bengal,Meerut,Network-A,13248.34,12000,1.104,True,False,False
GRG0172,"Lalla, D’Alia and Ben Garage",Garage,West Bengal,Madhyamgram,Network-B,10970.44,12000,0.914,True,False,False
GRG0173,Soni-Mitra Garage,Garage,Uttar Pradesh,Katihar,Network-C,11863.79,12000,0.989,True,False,False
GRG0174,Raghavan Ltd Garage,Garage,Telangana,Bhalswa Jahangir Pur,Network-C,11519.77,12000,0.96,True,False,False
GRG0175,Dhillon-Wali Garage,Garage,Madhya Pradesh,Ahmedabad,Network-B,12119.57,12000,1.01,True,False,False
