claim_id,fraud_label,label_source
CLM052092,0,clean
CLM052093,0,clean
CLM052094,0,clean
CLM052095,0,clean
CLM052096,0,clean
CLM052097,0,clean
CLM052098,0,clean
CLM052099,0,clean
CLM052100,0,clean
CLM052101,0,clean
CLM052102,0,clean
CLM052103,0,clean
CLM052104,0,clean
CLM052105,0,clean
CLM052106,0,clean
CLM052107,0,clean
CLM052108,0,clean
CLM052109,0,clean
CLM052110,0,clean
CLM052111,0,clean
CLM052112,0,clean
CLM052113,0,clean
CLM052114,0,clean
CLM052115,0,clean
CLM052116,0,clean
CLM052117,0,clean
CLM052118,0,clean
CLM052119,0,clean
CLM052120,0,clean
CLM052121,0,clean
CLM052122,0,clean
CLM052123,0,clean
CLM052124,0,clean
CLM052125,0,clean
CLM052126,0,clean
CLM052127,0,clean
CLM052128,1,random
CLM052129,1,random
CLM052130,0,clean
CLM052131,0,clean
CLM052132,0,clean
CLM052133,0,clean
CLM052134,0,clean
CLM052135,0,clean
CLM052136,0,clean
CLM052137,0,clean
CLM052138,0,clean
CLM052139,0,clean
CLM052140,0,clean
CLM052141,0,clean
CLM052142,0,clean
CLM052143,0,clean
CLM052144,0,clean
CLM052145,0,clean
CLM052146,0,clean
CLM052147,0,clean
CLM052148,1,random
CLM052149,0,clean
CLM052150,0,clean
CLM052151,0,clean
CLM052152,0,clean
CLM052153,0,clean
CLM052154,0,clean
CLM052155,0,clean
CLM052156,0,clean
CLM052157,0,clean
CLM052158,0,clean
CLM052159,0,clean
CLM052160,0,clean
CLM052161,0,clean
CLM052162,0,clean
CLM052163,0,clean
CLM052164,0,clean
CLM052165,0,clean
CLM052166,0,clean
CLM052167,0,clean
CLM052168,0,clean
CLM052169,0,clean
CLM052170,0,clean
CLM052171,0,clean
CLM052172,0,clean
CLM052173,0,clean
CLM052174,0,clean
CLM052175,0,clean
CLM052176,0,clean
CLM052177,0,clean
CLM052178,0,clean
CLM052179,0,clean
CLM052180,0,clean
CLM052181,0,clean
CLM052182,0,clean
CLM052183,0,clean
CLM052184,0,clean
CLM052185,0,clean
CLM052186,0,clean
CLM052187,0,clean
CLM052188,0,clean
CLM052189,0,clean
CLM052190,0,clean
CLM052191,0,clean
CLM052192,0,clean
CLM052193,0,clean
CLM052194,0,clean
CLM052195,0,clean
CLM052196,0,clean
CLM052197,0,clean
CLM052198,0,clean
CLM052199,0,clean
CLM052200,0,clean
CLM052201,0,clean
CLM052202,0,clean
CLM052203,0,clean
CLM052204,0,clean
CLM052205,0,clean
CLM052206,1,random
CLM052207,0,clean
CLM052208,0,clean
CLM052209,0,clean
CLM052210,0,clean
CLM052211,0,clean
CLM052212,0,clean
CLM052213,0,clean
CLM052214,0,clean
CLM052215,0,clean
CLM052216,0,clean
CLM052217,0,clean
CLM052218,0,clean
CLM052219,0,clean
CLM052220,0,clean
CLM052221,0,clean
CLM052222,0,clean
CLM052223,0,clean
CLM052224,0,clean
CLM052225,0,clean
CLM052226,0,clean
CLM052227,0,clean
CLM052228,0,clean
CLM052229,0,clean
CLM052230,0,clean
CLM052231,0,clean
CLM052232,0,clean
CLM052233,0,clean
CLM052234,0,clean
CLM052235,0,clean
CLM052236,0,clean
CLM052237,0,clean
CLM052238,0,clean
CLM052239,0,clean
CLM052240,0,clean
CLM052241,0,clean
CLM052242,0,clean
CLM052243,0,clean
CLM052244,0,clean
CLM052245,0,clean
CLM052246,0,clean
CLM052247,0,clean
CLM052248,0,clean
CLM052249,0,clean
CLM052250,0,clean
CLM052251,0,clean
CLM052252,0,clean
CLM052253,0,clean
CLM052254,0,clean
CLM052255,0,clean
CLM052256,0,clean
CLM052257,0,clean
CLM052258,0,clean
CLM052259,0,clean
CLM052260,0,clean
CLM052261,0,clean
CLM052262,0,clean
CLM052263,0,clean
CLM052264,0,clean
CLM052265,1,random
CLM052266,0,clean
CLM052267,0,clean
CLM052268,0,clean
CLM052269,0,clean
CLM052270,0,clean
CLM052271,1,random
CLM052272,0,clean
CLM052273,0,clean
CLM052274,0,clean
CLM052275,0,clean
CLM052276,0,clean
CLM052277,0,clean
CLM052278,0,clean
CLM052279,0,clean
CLM052280,0,clean
CLM052281,0,clean
CLM052282,0,clean
CLM052283,0,clean
CLM052284,0,clean
CLM052285,0,clean
CLM052286,0,clean
CLM052287,0,clean
CLM052288,0,clean
CLM052289,0,clean
CLM052290,0,clean
CLM052291,0,clean
CLM052292,0,clean
CLM052293,0,clean
CLM052294,0,clean
CLM052295,0,clean
CLM052296,0,clean
CLM052297,0,clean
CLM052298,0,clean
CLM052299,0,clean
CLM052300,0,clean
CLM052301,0,clean
CLM052302,0,clean
CLM052303,0,clean
CLM052304,0,clean
CLM052305,0,clean
CLM052306,1,random
CLM052307,0,clean
CLM052308,0,clean
CLM052309,0,clean
CLM052310,0,clean
CLM052311,0,clean
CLM052312,0,clean
CLM052313,0,clean
CLM052314,0,clean
CLM052315,0,clean
CLM052316,0,clean
CLM052317,0,clean
CLM052318,0,clean
CLM052319,0,clean
CLM052320,0,clean
CLM052321,0,clean
CLM052322,0,clean
CLM052323,0,clean
CLM052324,0,clean
CLM052325,0,clean
CLM052326,0,clean
CLM052327,0,clean
CLM052328,0,clean
CLM052329,0,clean
CLM052330,0,clean
CLM052331,0,clean
CLM052332,0,clean
CLM052333,0,clean
CLM052334,0,clean
CLM052335,0,clean
CLM052336,0,clean
CLM052337,0,clean
CLM052338,0,clean
CLM052339,0,clean
CLM052340,0,clean
CLM052341,0,clean
CLM052342,0,clean
CLM052343,0,clean
CLM052344,0,clean
CLM052345,0,clean
CLM052346,0,clean
CLM052347,0,clean
CLM052348,0,clean
CLM052349,0,clean
CLM052350,0,clean
CLM052351,0,clean
CLM052352,0,clean
CLM052353,0,clean
CLM052354,0,clean
CLM052355,0,clean
CLM052356,0,clean
CLM052357,0,clean
CLM052358,0,clean
CLM052359,0,clean
CLM052360,0,clean
CLM052361,0,clean
CLM052362,0,clean
CLM052363,0,clean
CLM052364,0,clean
CLM052365,0,clean
CLM052366,0,clean
CLM052367,0,clean
CLM052368,0,clean
CLM052369,0,clean
CLM052370,0,clean
CLM052371,0,clean
CLM052372,0,clean
CLM052373,0,clean
CLM052374,0,clean
CLM052375,0,clean
CLM052376,0,clean
CLM052377,0,clean
CLM052378,0,clean
CLM052379,0,clean
CLM052380,0,clean
CLM052381,0,clean
CLM052382,0,clean
CLM052383,0,clean
CLM052384,0,clean
CLM052385,0,clean
CLM052386,0,clean
CLM052387,0,clean
CLM052388,0,clean
CLM052389,0,clean
CLM052390,0,clean
CLM052391,0,clean
CLM052392,0,clean
CLM052393,0,clean
CLM052394,0,clean
CLM052395,0,clean
CLM052396,0,clean
CLM052397,0,clean
CLM052398,0,clean
CLM052399,0,clean
CLM052400,0,clean
CLM052401,0,clean
CLM052402,0,clean
CLM052403,0,clean
CLM052404,0,clean
CLM052405,0,clean
CLM052406,0,clean
CLM052407,0,clean
CLM052408,0,clean
CLM052409,0,clean
CLM052410,0,clean
CLM052411,0,clean
CLM052412,0,clean
CLM052413,0,clean
CLM052414,0,clean
CLM052415,0,clean
CLM052416,0,clean
CLM052417,0,clean
CLM052418,0,clean
CLM052419,0,clean
CLM052420,0,clean
CLM052421,0,clean
CLM052422,0,clean
CLM052423,0,clean
CLM052424,0,clean
CLM052425,0,clean
CLM052426,0,clean
CLM052427,0,clean
CLM052428,0,clean
CLM052429,0,clean
CLM052430,0,clean
CLM052431,0,clean
CLM052432,0,clean
CLM052433,0,clean
CLM052434,0,clean
CLM052435,0,clean
CLM052436,0,clean
CLM052437,0,clean
CLM052438,0,clean
CLM052439,0,clean
CLM052440,0,clean
CLM052441,0,clean
CLM052442,0,clean
CLM052443,0,clean
CLM052444,0,clean
CLM052445,0,clean
CLM052446,0,clean
CLM052447,0,clean
CLM052448,0,clean
CLM052449,0,clean
CLM052450,0,clean
CLM052451,0,clean
CLM052452,0,clean
CLM052453,0,clean
CLM052454,0,clean
CLM052455,0,clean
CLM052456,0,clean
CLM052457,0,clean
CLM052458,1,random
CLM052459,0,clean
CLM052460,0,clean
CLM052461,0,clean
CLM052462,0,clean
CLM052463,0,clean
CLM052464,0,clean
CLM052465,0,clean
CLM052466,0,clean
CLM052467,0,clean
CLM052468,0,clean
CLM052469,0,clean
CLM052470,0,clean
CLM052471,1,random
CLM052472,0,clean
CLM052473,0,clean
CLM052474,0,clean
CLM052475,0,clean
CLM052476,0,clean
CLM052477,0,clean
CLM052478,0,clean
CLM052479,0,clean
CLM052480,0,clean
CLM052481,0,clean
CLM052482,0,clean
CLM052483,0,clean
CLM052484,0,clean
CLM052485,0,clean
CLM052486,0,clean
CLM052487,0,clean
CLM052488,0,clean
CLM052489,0,clean
CLM052490,0,clean
CLM052491,0,clean
CLM052492,0,clean
CLM052493,0,clean
CLM052494,0,clean
CLM052495,0,clean
CLM052496,0,clean
CLM052497,0,clean
CLM052498,0,clean
CLM052499,0,clean
CLM052500,0,clean
CLM052501,0,clean
CLM052502,0,clean
CLM052503,0,clean
CLM052504,0,clean
CLM052505,0,clean
CLM052506,0,clean
CLM052507,0,clean
CLM052508,0,clean
CLM052509,0,clean
CLM052510,0,clean
CLM052511,0,clean
CLM052512,0,clean
CLM052513,0,clean
CLM052514,0,clean
CLM052515,0,clean
CLM052516,0,clean
CLM052517,0,clean
CLM052518,0,clean
CLM052519,0,clean
CLM052520,0,clean
CLM052521,1,random
CLM052522,0,clean
CLM052523,0,clean
CLM052524,0,clean
CLM052525,0,clean
CLM052526,0,clean
CLM052527,0,clean
CLM052528,0,clean
CLM052529,0,clean
CLM052530,0,clean
CLM052531,0,clean
CLM052532,0,clean
CLM052533,0,clean
CLM052534,0,clean
CLM052535,1,random
CLM052536,0,clean
CLM052537,0,clean
CLM052538,0,clean
CLM052539,0,clean
CLM052540,0,clean
CLM052541,0,clean
CLM052542,1,random
CLM052543,0,clean
CLM052544,0,clean
CLM052545,0,clean
CLM052546,0,clean
CLM052547,0,clean
CLM052548,0,clean
CLM052549,0,clean
CLM052550,0,clean
CLM052551,0,clean
CLM052552,0,clean
CLM052553,0,clean
CLM052554,0,clean
CLM052555,0,clean
CLM052556,0,clean
CLM052557,0,clean
CLM052558,0,clean
CLM052559,0,clean
CLM052560,0,clean
CLM052561,0,clean
CLM052562,0,clean
CLM052563,0,clean
CLM052564,0,clean
CLM052565,0,clean
CLM052566,0,clean
CLM052567,0,clean
CLM052568,0,clean
CLM052569,0,clean
CLM052570,0,clean
CLM052571,0,clean
CLM052572,0,clean
CLM052573,0,clean
CLM052574,0,clean
CLM052575,0,clean
CLM052576,0,clean
CLM052577,0,clean
CLM052578,0,clean
CLM052579,0,clean
CLM052580,0,clean
CLM052581,0,clean
CLM052582,0,clean
CLM052583,0,clean
CLM052584,0,clean
CLM052585,0,clean
CLM052586,0,clean
CLM052587,0,clean
CLM052588,0,clean
CLM052589,0,clean
CLM052590,0,clean
CLM052591,0,clean
CLM052592,0,clean
CLM052593,0,clean
CLM052594,0,clean
CLM052595,0,clean
CLM052596,0,clean
CLM052597,0,clean
CLM052598,0,clean
CLM052599,0,clean
CLM052600,0,clean
CLM052601,0,clean
CLM052602,0,clean
CLM052603,0,clean
CLM052604,0,clean
CLM052605,0,clean
CLM052606,0,clean
CLM052607,0,clean
CLM052608,0,clean
CLM052609,0,clean
CLM052610,0,clean
CLM052611,0,clean
CLM052612,0,clean
CLM052613,0,clean
CLM052614,0,clean
CLM052615,0,clean
CLM052616,0,clean
CLM052617,0,clean
CLM052618,0,clean
CLM052619,0,clean
CLM052620,0,clean
CLM052621,0,clean
CLM052622,0,clean
CLM052623,0,clean
CLM052624,0,clean
CLM052625,0,clean
CLM052626,0,clean
CLM052627,0,clean
CLM052628,0,clean
CLM052629,0,clean
CLM052630,0,clean
CLM052631,0,clean
CLM052632,0,clean
CLM052633,0,clean
CLM052634,0,clean
CLM052635,0,clean
CLM052636,0,clean
CLM052637,0,clean
CLM052638,0,clean
CLM052639,0,clean
CLM052640,0,clean
CLM052641,0,clean
CLM052642,0,clean
CLM052643,0,clean
CLM052644,0,clean
CLM052645,0,clean
CLM052646,0,clean
CLM052647,0,clean
CLM052648,0,clean
CLM052649,0,clean
CLM052650,0,clean
CLM052651,0,clean
CLM052652,0,clean
CLM052653,0,clean
CLM052654,0,clean
CLM052655,0,clean
CLM052656,0,clean
CLM052657,0,clean
CLM052658,0,clean
CLM052659,0,clean
CLM052660,0,clean
CLM052661,0,clean
CLM052662,0,clean
CLM052663,0,clean
CLM052664,0,clean
CLM052665,0,clean
CLM052666,0,clean
CLM052667,0,clean
CLM052668,0,clean
CLM052669,0,clean
CLM052670,0,clean
CLM052671,0,clean
CLM052672,0,clean
CLM052673,0,clean
CLM052674,0,clean
CLM052675,0,clean
CLM052676,0,clean
CLM052677,0,clean
CLM052678,0,clean
CLM052679,0,clean
CLM052680,0,clean
CLM052681,0,clean
CLM052682,0,clean
CLM052683,0,clean
CLM052684,0,clean
CLM052685,0,clean
CLM052686,0,clean
CLM052687,0,clean
CLM052688,0,clean
CLM052689,0,clean
CLM052690,0,clean
CLM052691,0,clean
CLM052692,0,clean
CLM052693,0,clean
CLM052694,0,clean
CLM052695,0,clean
CLM052696,0,clean
CLM052697,0,clean
CLM052698,0,clean
CLM052699,0,clean
CLM052700,0,clean
CLM052701,0,clean
CLM052702,0,clean
CLM052703,0,clean
CLM052704,0,clean
CLM052705,0,clean
CLM052706,0,clean
CLM052707,0,clean
CLM052708,0,clean
CLM052709,0,clean
CLM052710,1,random
CLM052711,0,clean
CLM052712,0,clean
CLM052713,1,random
CLM052714,0,clean
CLM052715,0,clean
CLM052716,0,clean
CLM052717,0,clean
CLM052718,0,clean
CLM052719,0,clean
CLM052720,0,clean
CLM052721,0,clean
CLM052722,0,clean
CLM052723,0,clean
CLM052724,0,clean
CLM052725,0,clean
CLM052726,0,clean
CLM052727,0,clean
CLM052728,0,clean
CLM052729,0,clean
CLM052730,0,clean
CLM052731,0,clean
CLM052732,0,clean
CLM052733,0,clean
CLM052734,0,clean
CLM052735,0,clean
CLM052736,0,clean
CLM052737,0,clean
CLM052738,0,clean
CLM052739,0,clean
CLM052740,0,clean
CLM052741,0,clean
CLM052742,0,clean
CLM052743,0,clean
CLM052744,0,clean
CLM052745,0,clean
CLM052746,0,clean
CLM052747,0,clean
CLM052748,1,random
CLM052749,0,clean
CLM052750,0,clean
CLM052751,0,clean
CLM052752,0,clean
CLM052753,0,clean
CLM052754,0,clean
CLM052755,0,clean
CLM052756,0,clean
CLM052757,0,clean
CLM052758,0,clean
CLM052759,0,clean
CLM052760,0,clean
CLM052761,0,clean
CLM052762,0,clean
CLM052763,0,clean
CLM052764,0,clean
CLM052765,0,clean
CLM052766,0,clean
CLM052767,0,clean
CLM052768,0,clean
CLM052769,0,clean
CLM052770,0,clean
CLM052771,0,clean
CLM052772,0,clean
CLM052773,0,clean
CLM052774,0,clean
CLM052775,0,clean
CLM052776,0,clean
CLM052777,0,clean
CLM052778,0,clean
CLM052779,0,clean
CLM052780,0,clean
CLM052781,0,clean
CLM052782,0,clean
CLM052783,0,clean
CLM052784,0,clean
CLM052785,0,clean
CLM052786,0,clean
CLM052787,0,clean
CLM052788,0,clean
CLM052789,0,clean
CLM052790,0,clean
CLM052791,0,clean
CLM052792,0,clean
CLM052793,0,clean
CLM052794,0,clean
CLM052795,0,clean
CLM052796,0,clean
CLM052797,0,clean
CLM052798,0,clean
CLM052799,0,clean
CLM052800,0,clean
CLM052801,0,clean
CLM052802,0,clean
CLM052803,0,clean
CLM052804,0,clean
CLM052805,0,clean
CLM052806,0,clean
CLM052807,0,clean
CLM052808,0,clean
CLM052809,0,clean
CLM052810,0,clean
CLM052811,0,clean
CLM052812,0,clean
CLM052813,0,clean
CLM052814,0,clean
CLM052815,0,clean
CLM052816,0,clean
CLM052817,0,clean
CLM052818,0,clean
CLM052819,0,clean
CLM052820,0,clean
CLM052821,0,clean
CLM052822,0,clean
CLM052823,0,clean
CLM052824,0,clean
CLM052825,0,clean
CLM052826,0,clean
CLM052827,0,clean
CLM052828,0,clean
CLM052829,0,clean
CLM052830,0,clean
CLM052831,0,clean
CLM052832,0,clean
CLM052833,0,clean
CLM052834,0,clean
CLM052835,0,clean
CLM052836,0,clean
CLM052837,0,clean
CLM052838,0,clean
CLM052839,0,clean
CLM052840,0,clean
CLM052841,0,clean
CLM052842,0,clean
CLM052843,0,clean
CLM052844,0,clean
CLM052845,0,clean
CLM052846,0,clean
CLM052847,0,clean
CLM052848,0,clean
CLM052849,0,clean
CLM052850,0,clean
CLM052851,0,clean
CLM052852,0,clean
CLM052853,0,clean
CLM052854,0,clean
CLM052855,0,clean
CLM052856,0,clean
CLM052857,0,clean
CLM052858,0,clean
CLM052859,0,clean
CLM052860,0,clean
CLM052861,0,clean
CLM052862,0,clean
CLM052863,0,clean
CLM052864,0,clean
CLM052865,0,clean
CLM052866,0,clean
CLM052867,0,clean
CLM052868,0,clean
CLM052869,0,clean
CLM052870,0,clean
CLM052871,0,clean
CLM052872,0,clean
CLM052873,0,clean
CLM052874,0,clean
CLM052875,0,clean
CLM052876,0,clean
CLM052877,0,clean
CLM052878,0,clean
CLM052879,0,clean
CLM052880,1,random
CLM052881,0,clean
CLM052882,0,clean
CLM052883,0,clean
CLM052884,0,clean
CLM052885,0,clean
CLM052886,0,clean
CLM052887,0,clean
CLM052888,0,clean
CLM052889,0,clean
CLM052890,0,clean
CLM052891,0,clean
CLM052892,0,clean
CLM052893,0,clean
CLM052894,0,clean
CLM052895,0,clean
CLM052896,0,clean
CLM052897,0,clean
CLM052898,0,clean
CLM052899,0,clean
CLM052900,0,clean
CLM052901,0,clean
CLM052902,0,clean
CLM052903,0,clean
CLM052904,0,clean
CLM052905,0,clean
CLM052906,0,clean
CLM052907,0,clean
CLM052908,0,clean
CLM052909,0,clean
CLM052910,0,clean
CLM052911,0,clean
CLM052912,0,clean
CLM052913,0,clean
CLM052914,0,clean
CLM052915,0,clean
CLM052916,0,clean
CLM052917,0,clean
CLM052918,0,clean
CLM052919,0,clean
CLM052920,0,clean
CLM052921,0,clean
CLM052922,0,clean
CLM052923,0,clean
CLM052924,0,clean
CLM052925,0,clean
CLM052926,0,clean
CLM052927,0,clean
CLM052928,0,clean
CLM052929,0,clean
CLM052930,0,clean
CLM052931,0,clean
CLM052932,0,clean
CLM052933,0,clean
CLM052934,0,clean
CLM052935,0,clean
CLM052936,0,clean
CLM052937,0,clean
CLM052938,0,clean
CLM052939,0,clean
CLM052940,0,clean
CLM052941,0,clean
CLM052942,0,clean
CLM052943,0,clean
CLM052944,0,clean
CLM052945,0,clean
CLM052946,0,clean
CLM052947,0,clean
CLM052948,0,clean
CLM052949,0,clean
CLM052950,1,random
CLM052951,0,clean
CLM052952,0,clean
CLM052953,0,clean
CLM052954,0,clean
CLM052955,0,clean
CLM052956,0,clean
CLM052957,0,clean
CLM052958,0,clean
CLM052959,0,clean
CLM052960,0,clean
CLM052961,0,clean
CLM052962,0,clean
CLM052963,0,clean
CLM052964,0,clean
CLM052965,0,clean
CLM052966,0,clean
CLM052967,0,clean
CLM052968,0,clean
CLM052969,0,clean
CLM052970,0,clean
CLM052971,0,clean
CLM052972,0,clean
CLM052973,0,clean
CLM052974,0,clean
CLM052975,0,clean
CLM052976,0,clean
CLM052977,0,clean
CLM052978,0,clean
CLM052979,0,clean
CLM052980,0,clean
CLM052981,0,clean
CLM052982,0,clean
CLM052983,0,clean
CLM052984,0,clean
CLM052985,0,clean
CLM052986,0,clean
CLM052987,0,clean
CLM052988,0,clean
CLM052989,0,clean
CLM052990,0,clean
CLM052991,0,clean
CLM052992,0,clean
CLM052993,0,clean
CLM052994,0,clean
CLM052995,0,clean
CLM052996,0,clean
CLM052997,0,clean
CLM052998,0,clean
CLM052999,0,clean
CLM053000,0,clean
CLM053001,0,clean
CLM053002,0,clean
CLM053003,0,clean
CLM053004,0,clean
CLM053005,0,clean
CLM053006,0,clean
CLM053007,0,clean
CLM053008,0,clean
CLM053009,0,clean
CLM053010,0,clean
CLM053011,0,clean
CLM053012,0,clean
CLM053013,0,clean
CLM053014,0,clean
CLM053015,0,clean
CLM053016,0,clean
CLM053017,0,clean
CLM053018,0,clean
CLM053019,0,clean
CLM053020,0,clean
CLM053021,0,clean
CLM053022,0,clean
CLM053023,0,clean
CLM053024,0,clean
CLM053025,0,clean
CLM053026,0,clean
CLM053027,1,random
CLM053028,0,clean
CLM053029,0,clean
CLM053030,0,clean
CLM053031,0,clean
CLM053032,0,clean
CLM053033,0,clean
CLM053034,0,clean
CLM053035,0,clean
CLM053036,0,clean
CLM053037,0,clean
CLM053038,0,clean
CLM053039,0,clean
CLM053040,0,clean
CLM053041,0,clean
CLM053042,0,clean
CLM053043,0,clean
CLM053044,0,clean
CLM053045,0,clean
CLM053046,0,clean
CLM053047,0,clean
CLM053048,0,clean
CLM053049,0,clean
CLM053050,0,clean
CLM053051,0,clean
CLM053052,0,clean
CLM053053,0,clean
CLM053054,0,clean
CLM053055,0,clean
CLM053056,0,clean
CLM053057,0,clean
CLM053058,0,clean
CLM053059,0,clean
CLM053060,0,clean
CLM053061,0,clean
CLM053062,0,clean
CLM053063,0,clean
CLM053064,0,clean
CLM053065,0,clean
CLM053066,0,clean
CLM053067,0,clean
CLM053068,0,clean
CLM053069,0,clean
CLM053070,0,clean
CLM053071,0,clean
CLM053072,0,clean
CLM053073,0,clean
CLM053074,0,clean
CLM053075,1,random
CLM053076,0,clean
CLM053077,0,clean
CLM053078,0,clean
CLM053079,0,clean
CLM053080,0,clean
CLM053081,0,clean
CLM053082,0,clean
CLM053083,0,clean
CLM053084,0,clean
CLM053085,0,clean
CLM053086,0,clean
CLM053087,0,clean
CLM053088,0,clean
CLM053089,0,clean
CLM053090,0,clean
CLM053091,0,clean
CLM053092,0,clean
CLM053093,0,clean
CLM053094,0,clean
CLM053095,0,clean
CLM053096,0,clean
CLM053097,0,clean
CLM053098,0,clean
CLM053099,0,clean
CLM053100,0,clean
CLM053101,0,clean
CLM053102,0,clean
CLM053103,0,clean
CLM053104,0,clean
CLM053105,0,clean
CLM053106,0,clean
CLM053107,0,clean
CLM053108,0,clean
CLM053109,0,clean
CLM053110,0,clean
CLM053111,0,clean
CLM053112,0,clean
CLM053113,0,clean
CLM053114,0,clean
CLM053115,0,clean
CLM053116,0,clean
CLM053117,0,clean
CLM053118,0,clean
CLM053119,0,clean
CLM053120,0,clean
CLM053121,0,clean
CLM053122,0,clean
CLM053123,0,clean
CLM053124,0,clean
CLM053125,0,clean
CLM053126,0,clean
CLM053127,0,clean
CLM053128,0,clean
CLM053129,0,clean
CLM053130,0,clean
CLM053131,0,clean
CLM053132,0,clean
CLM053133,0,clean
CLM053134,0,clean
CLM053135,0,clean
CLM053136,0,clean
CLM053137,0,clean
CLM053138,0,clean
CLM053139,0,clean
CLM053140,0,clean
CLM053141,0,clean
CLM053142,0,clean
CLM053143,0,clean
CLM053144,0,clean
CLM053145,0,clean
CLM053146,0,clean
CLM053147,0,clean
CLM053148,0,clean
CLM053149,0,clean
CLM053150,0,clean
CLM053151,0,clean
CLM053152,0,clean
CLM053153,0,clean
CLM053154,0,clean
CLM053155,0,clean
CLM053156,0,clean
CLM053157,0,clean
CLM053158,0,clean
CLM053159,1,random
CLM053160,0,clean
CLM053161,0,clean
CLM053162,0,clean
CLM053163,0,clean
CLM053164,0,clean
CLM053165,1,random
CLM053166,0,clean
CLM053167,0,clean
CLM053168,0,clean
CLM053169,0,clean
CLM053170,0,clean
CLM053171,0,clean
CLM053172,0,clean
CLM053173,0,clean
CLM053174,0,clean
CLM053175,0,clean
CLM053176,0,clean
CLM053177,0,clean
CLM053178,0,clean
CLM053179,0,clean
CLM053180,0,clean
CLM053181,0,clean
CLM053182,0,clean
CLM053183,0,clean
CLM053184,0,clean
CLM053185,0,clean
CLM053186,0,clean
CLM053187,0,clean
CLM053188,1,random
CLM053189,0,clean
CLM053190,0,clean
CLM053191,0,clean
CLM053192,0,clean
CLM053193,0,clean
CLM053194,0,clean
CLM053195,0,clean
CLM053196,0,clean
CLM053197,0,clean
CLM053198,0,clean
CLM053199,0,clean
CLM053200,0,clean
CLM053201,0,clean
CLM053202,0,clean
CLM053203,0,clean
CLM053204,0,clean
CLM053205,0,clean
CLM053206,0,clean
CLM053207,0,clean
CLM053208,0,clean
CLM053209,0,clean
CLM053210,0,clean
CLM053211,0,clean
CLM053212,0,clean
CLM053213,0,clean
CLM053214,0,clean
CLM053215,0,clean
CLM053216,0,clean
CLM053217,0,clean
CLM053218,0,clean
CLM053219,0,clean
CLM053220,0,clean
CLM053221,0,clean
CLM053222,0,clean
CLM053223,0,clean
CLM053224,0,clean
CLM053225,0,clean
CLM053226,0,clean
CLM053227,0,clean
CLM053228,0,clean
CLM053229,0,clean
CLM053230,0,clean
CLM053231,0,clean
CLM053232,0,clean
CLM053233,0,clean
CLM053234,0,clean
CLM053235,0,clean
CLM053236,0,clean
CLM053237,0,clean
CLM053238,0,clean
CLM053239,0,clean
CLM053240,0,clean
CLM053241,0,clean
CLM053242,0,clean
CLM053243,0,clean
CLM053244,0,clean
CLM053245,0,clean
CLM053246,0,clean
CLM053247,0,clean
CLM053248,0,clean
CLM053249,0,clean
CLM053250,0,clean
CLM053251,0,clean
CLM053252,0,clean
CLM053253,0,clean
CLM053254,0,clean
CLM053255,0,clean
CLM053256,0,clean
CLM053257,0,clean
CLM053258,0,clean
CLM053259,0,clean
CLM053260,0,clean
CLM053261,0,clean
CLM053262,0,clean
CLM053263,0,clean
CLM053264,0,clean
CLM053265,0,clean
CLM053266,0,clean
CLM053267,0,clean
CLM053268,0,clean
CLM053269,0,clean
CLM053270,0,clean
CLM053271,0,clean
CLM053272,0,clean
CLM053273,0,clean
CLM053274,0,clean
CLM053275,0,clean
CLM053276,0,clean
CLM053277,0,clean
CLM053278,0,clean
CLM053279,0,clean
CLM053280,0,clean
CLM053281,0,clean
CLM053282,0,clean
CLM053283,0,clean
CLM053284,0,clean
CLM053285,0,clean
CLM053286,0,clean
CLM053287,0,clean
CLM053288,0,clean
CLM053289,0,clean
CLM053290,0,clean
CLM053291,0,clean
CLM053292,0,clean
CLM053293,0,clean
CLM053294,0,clean
CLM053295,0,clean
CLM053296,0,clean
CLM053297,0,clean
CLM053298,0,clean
CLM053299,0,clean
CLM053300,0,clean
CLM053301,0,clean
CLM053302,0,clean
CLM053303,0,clean
CLM053304,0,clean
CLM053305,0,clean
CLM053306,0,clean
CLM053307,0,clean
CLM053308,0,clean
CLM053309,0,clean
CLM053310,1,random
CLM053311,0,clean
CLM053312,0,clean
CLM053313,0,clean
CLM053314,0,clean
CLM053315,0,clean
CLM053316,0,clean
CLM053317,0,clean
CLM053318,0,clean
CLM053319,0,clean
CLM053320,0,clean
CLM053321,0,clean
CLM053322,0,clean
CLM053323,0,clean
CLM053324,0,clean
CLM053325,0,clean
CLM053326,0,clean
CLM053327,0,clean
CLM053328,0,clean
CLM053329,0,clean
CLM053330,0,clean
CLM053331,0,clean
CLM053332,0,clean
CLM053333,0,clean
CLM053334,0,clean
CLM053335,0,clean
CLM053336,0,clean
CLM053337,0,clean
CLM053338,0,clean
CLM053339,0,clean
CLM053340,0,clean
CLM053341,0,clean
CLM053342,0,clean
CLM053343,0,clean
CLM053344,0,clean
CLM053345,0,clean
CLM053346,0,clean
CLM053347,0,clean
CLM053348,0,clean
CLM053349,0,clean
CLM053350,0,clean
CLM053351,0,clean
CLM053352,0,clean
CLM053353,0,clean
CLM053354,0,clean
CLM053355,0,clean
CLM053356,0,clean
CLM053357,0,clean
CLM053358,0,clean
CLM053359,0,clean
CLM053360,0,clean
CLM053361,0,clean
CLM053362,0,clean
CLM053363,0,clean
CLM053364,0,clean
